"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-12","7.2",,"0.0","0.0","11.3","12.2","10.0","   90","   90","8.9","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-13","6.6",,"38.1","0.0","12.7","14.4","10.6","   60","   80","9.4","11.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-14","3.9",,"0.0","0.0","14.2","21.1","10.6","  270","  270","7.2","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-15","5.5",,"0.0","0.0","15.0","22.2","8.9","  200","  200","12.5","16.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-16","4.2",,"19.6","0.0","16.1","21.7","10.0","  320","  300","8.1","10.3","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-17","5.7",,"29.5","0.0","10.3","14.4","5.6","  300","  300","11.2","14.8","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-18","3.1",,"0.0","0.0","9.7","14.4","4.4","  110","  110","7.6","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-19","2.3",,"0.0","0.0","10.7","14.4","6.7","  110","  100","7.2","8.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-20","2.6",,"0.0","0.0","13.3","19.4","9.4","  220","  230","6.3","8.9","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-21","3.4",,"1.5","0.0","14.3","18.3","13.3","  220","  210","7.2","8.5","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-22","3.2",,"0.0","0.0","16.8","19.4","12.2","   80","  100","6.3","7.6","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-23","3.1",,"0.0","0.0","13.7","16.7","12.8","   80","   90","6.3","7.6","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-24","5.1",,"0.0","0.0","15.5","21.1","7.8","  330","  320","11.2","15.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-25","4.5",,"0.0","0.0","8.2","10.0","6.1","  320","   90","6.7","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-26","4.3",,"0.3","0.0","10.1","11.7","8.9","   90","   90","8.9","10.3","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-27","3.7",,"0.0","0.0","10.8","12.2","6.7","  320","  350","7.2","10.3","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-28","2.7",,"6.9","0.0","8.3","10.6","6.7","  110","  120","6.3","7.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-29","4.3",,"23.1","0.0","8.1","9.4","6.1","   30","   30","13.9","16.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-30","6.5",,"6.6","109.0","2.6","6.7","-1.0","   20","   20","13.4","17.4","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-10-31","3.0",,"0.0","0.0","0.8","5.6","-2.1","  320","  310","5.4","7.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-01","2.9",,"15.7","0.0","5.6","10.0","2.8","  300","  310","10.3","15.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-02","8.6",,"0.0","0.0","5.3","6.7","0.6","  290","  300","14.3","19.7",,,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-03","6.5",,"0.0","0.0","3.2","6.1","0.0","  320","  320","13.0","16.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-04","3.8",,"0.0","0.0","4.4","12.2","0.6","  210","  200","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-05","6.8",,"0.0","0.0","13.7","21.1","9.4","  220","  230","11.6","14.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-06","5.5",,"0.0","0.0","16.3","22.2","12.8","  220","  220","9.4","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-07","3.4",,"0.0","0.0","16.3","23.3","9.4","  230","  260","6.3","7.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-08","1.9",,"0.0","0.0","15.4","21.1","9.4","   90","   90","5.4","6.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-09","1.1",,"0.0","0.0","10.8","16.7","7.2","   70","   80","4.0","5.4","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-10","4.4",,"0.0","0.0","14.5","23.9","8.9","  230","  230","9.8","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-11","6.4",,"0.3","0.0","17.8","22.8","13.3","  230","  220","12.5","15.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-12","4.4",,"0.0","0.0","16.3","18.9","8.3","  340","  340","9.4","11.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-13","5.4",,"5.6","0.0","8.7","9.4","4.4","  320","  330","7.6","10.3","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-14","4.5",,"0.0","0.0","6.3","9.4","3.3","  300","  310","8.9","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-15","5.5",,"8.6","0.0","4.8","14.4","0.6","  230","  220","17.9","23.3","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-16","5.7",,"1.3","0.0","10.4","11.7","5.6","  270","  270","13.0","16.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-17","5.1",,"0.0","0.0","6.3","8.9","1.7","  300","  310","9.4","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-18","6.3",,"0.0","0.0","0.4","1.7","-4.9","  320","  330","11.6","16.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-19","5.7",,"0.0","0.0","-1.4","7.8","-5.5","  200","  210","10.3","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-20","7.6",,"0.0","0.0","10.7","17.8","7.2","  220","  240","10.3","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-21","4.1",,"0.0","0.0","12.7","16.7","5.6","  260","  260","9.4","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-22","6.1",,"0.0","0.0","5.7","8.3","1.7","  120","  120","10.3","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-23","6.1",,"46.0","0.0","9.6","15.0","2.2","  290","  290","11.6","15.2","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-24","5.1",,"0.0","0.0","3.7","6.7","-1.6","  290","  290","8.9","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-25","1.9",,"0.3","0.0","2.6","10.6","-2.7","  170","  150","5.4","7.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-26","2.6",,"7.4","0.0","9.2","15.0","4.4","  190","  190","8.9","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-27","1.9",,"0.0","0.0","9.3","12.8","3.9","  280","  280","4.0","5.4","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-28","3.6",,"0.0","0.0","9.6","12.2","5.0","  290","  290","8.1","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-29","3.6",,"0.0","0.0","6.7","11.1","3.3","  220","  250","6.7","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-11-30","7.5",,"21.6","0.0","7.8","17.2","3.3","  160","  160","19.7","25.0","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-01","7.0",,"10.4","0.0","14.9","17.2","5.6","  220","  160","14.3","17.9","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-02","6.0",,"0.0","0.0","5.0","6.1","1.7","  250","  260","9.8","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-03","5.6",,"0.0","0.0","4.9","10.0","0.6","  210","  290","8.1","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-04","5.9",,"0.5","0.0","8.4","14.4","4.4","  220","  220","10.3","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-05","8.1",,"43.7","8.0","5.9","8.3","0.6","  330","  300","15.7","20.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-06","7.7",,"0.0","0.0","1.2","2.8","-1.6","  300","  300","12.5","16.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-07","4.6",,"0.0","0.0","-0.9","1.7","-2.7","  280","  250","8.9","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-08","6.0",,"0.0","0.0","-1.6","-0.5","-3.2","  360","  350","9.8","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-09","3.4",,"0.0","0.0","-1.6","2.2","-4.3","  230","  260","5.8","7.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-10","4.3",,"0.0","0.0","3.2","7.2","1.1","  310","  290","9.8","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-11","3.7",,"0.0","0.0","3.9","10.6","-2.1","  210","  210","10.3","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-12","2.6",,"12.7","0.0","5.6","8.3","1.7","   70","   70","7.2","8.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-13","3.1",,"0.0","0.0","8.5","15.0","4.4","  240","  220","8.1","11.2","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-14","3.5",,"1.5","0.0","3.6","4.4","1.1","  350","  360","8.1","10.3",,,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-15","6.2",,"0.0","0.0","0.7","2.2","-4.9","  300","  300","9.4","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-16","5.9",,"1.0","10.0","-5.3","-1.0","-8.8","   60","   60","13.9","16.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-17","10.1",,"33.0","312.0","-3.2","0.0","-6.0","   60","   60","17.4","21.5","    1","    1",,,,"    1",,"    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-18","4.6",,"0.0","0.0","-3.7","-1.0","-6.0","  350","  330","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-19","2.7",,"0.0","0.0","-4.9","-0.5","-8.2","  310","  310","5.8","6.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-20","1.6",,"0.8","0.0","-1.6","2.2","-3.2","  290","  280","4.5","7.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-21","2.5",,"0.0","0.0","0.4","2.8","-2.7","  260","  290","5.8","7.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-22","5.2",,"0.0","0.0","3.2","6.7","0.0","  290","  290","10.3","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-23","4.5",,"0.0","0.0","1.8","3.3","-1.0","  280","  280","9.8","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-24","5.8",,"0.0","0.0","3.9","11.7","-1.0","  150","  160","12.5","14.8","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-25","8.8",,"37.8","0.0","11.6","15.6","4.4","  160","  180","16.1","20.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-26","7.6",,"0.0","0.0","2.1","4.4","-2.1","  210","  210","13.4","17.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-27","4.0",,"0.0","0.0","-0.7","3.3","-3.8","  260","  250","8.1","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-28","4.2",,"0.0","0.0","2.7","9.4","-2.1","  210","  210","10.3","12.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-29","6.9",,"0.0","0.0","2.7","5.6","-4.3","  270","  290","13.0","16.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-30","5.3",,"0.0","0.0","-2.1","5.0","-4.3","  210","  210","10.7","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2020-12-31","6.4",,"2.5","0.0","5.4","7.2","0.6","  220","  220","12.5","15.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-01","2.8",,"2.5","0.0","1.0","2.2","-1.6","  320","  320","7.6","9.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-02","6.4",,"10.4","0.0","3.8","5.6","0.0","  310","  310","12.5","16.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-03","4.2",,"0.8","5.0","0.4","2.2","-1.6","   20","   20","7.6","9.8","    1",,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-04","5.1",,"0.0","0.0","0.9","3.9","-0.5","   30","   20","7.6","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-05","4.8",,"0.3","0.0","-0.2","0.6","-1.0","  340","  330","6.7","8.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-06","6.0",,"0.0","0.0","0.5","4.4","-1.0","  320","  310","9.8","12.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-07","6.1",,"0.0","0.0","1.2","5.6","-1.6","  310","  330","9.8","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-08","4.8",,"0.0","0.0","-0.1","5.0","-3.2","  330","  320","8.1","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-09","5.1",,"0.0","0.0","-1.6","2.2","-4.3","  350","  350","7.6","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-10","4.2",,"0.0","0.0","0.6","5.0","-2.7","  310","  320","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-11","2.6",,"0.0","0.0","-0.3","2.2","-4.3","  230","  250","5.4","6.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-12","3.3",,"0.0","0.0","0.8","5.6","-2.7","  310","  280","6.3","8.9",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-13","3.1",,"0.0","0.0","1.8","4.4","-0.5","  120","  240","5.8","7.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-14","2.4",,"2.5","0.0","1.8","3.9","-0.5","  330","  330","4.0","5.4","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-15","3.7",,"0.0","0.0","2.2","5.0","0.6","  100","  110","6.3","8.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-16","8.3",,"26.2","0.0","5.8","11.1","2.8","  110","  110","19.2","21.9","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-17","8.3",,"0.0","0.0","3.8","6.1","1.1","  250","  240","13.9","18.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-18","6.5",,"0.0","0.0","4.4","7.2","-0.5","  280","  280","10.7","15.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-19","4.8",,"0.0","0.0","0.6","5.0","-2.7","  300","  300","8.1","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-20","4.9",,"0.0","0.0","1.1","3.3","-3.8","  310","  300","9.8","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-21","3.5",,"0.0","3.0","-3.3","0.0","-6.0","  220","  230","8.9","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-22","4.3",,"0.0","0.0","1.7","6.1","-1.0","  290","  290","8.1","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-23","7.4",,"0.0","0.0","-0.8","1.1","-8.2","  320","  320","13.9","18.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-24","9.3",,"0.0","0.0","-5.6","-0.5","-8.8","  290","  300","13.9","18.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-25","5.8",,"0.0","0.0","-3.5","2.2","-7.1","  320","  320","10.7","14.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-26","3.7",,"5.6","91.0","-2.1","1.7","-5.5","   70","  330","6.3","8.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-27","3.8",,"1.8","25.0","-0.9","2.2","-2.1","  340","  330","5.8","7.2","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-28","6.0",,"1.3","23.0","-0.6","0.6","-8.8","  310","  330","12.5","16.5","    1",,,,,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-29","9.3",,"0.0","0.0","-9.6","-7.7","-13.8","  310","  320","13.9","18.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-30","5.9",,"0.0","0.0","-10.4","-6.6","-13.2","  310","  310","8.9","12.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-01-31","2.6",,"0.0","0.0","-9.9","-4.9","-13.8","  320","  320","7.2","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-01","9.3",,"17.5","30.0","-2.8","1.7","-5.5","   40","   50","16.1","20.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-02","8.5",,"5.1","0.0","0.1","4.4","-1.0","   30","   30","16.1","19.7","    1",,,,,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-03","4.7",,"0.0","0.0","-0.6","1.1","-2.1","  300","  310","7.2","9.8","    1",,,,,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-04","4.0",,"0.3","3.0","0.3","2.8","-1.6","  320","  310","7.2","9.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-05","2.7",,"0.3","0.0","0.2","5.0","-3.2","  220","  220","7.2","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-06","5.6",,"0.0","0.0","2.1","5.6","-1.0","  250","  230","11.6","15.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-07","4.1",,"11.2","135.0","0.1","2.8","-3.2","  130","  320","8.9","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-08","4.8",,"0.0","0.0","-4.1","-1.6","-7.1","  310","  320","11.6","15.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-09","2.7",,"4.3","76.0","-4.3","-2.7","-6.0","  320","  330","5.8","7.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-10","4.2",,"0.0","0.0","-3.8","-0.5","-6.6","  270","  270","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-11","3.9",,"0.0","0.0","-3.9","-1.0","-7.1","  320","  320","8.1","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-12","4.7",,"0.0","0.0","-7.2","-2.7","-11.6","  310","  310","9.8","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-13","4.2",,"0.0","0.0","-5.2","-1.6","-8.2","  320","  320","6.7","8.9",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-14","2.5",,"0.0","0.0","-1.8","0.6","-3.2","   70","   80","6.3","7.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2021-02-15","4.1",,"0.8","0.0","-0.8","0.0","-2.7","   20","   30","7.2","8.5","    1",,,"    1",,"    1",,
